Customer Key,GeographyKey,Customer Code,Title,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,House Ownership,Cars Owned,Continent,City,State,Country,Date First Purchase,Customer Type,Company Name
1537,696,12536,,"Dominguez, Javier",1961/06/17,M,M,10000,1,0,Bachelors,Manual,House Owner,0,Europe,Solingen,North Rhine-Westphalia,Germany,2004/05/24,Person,
1549,437,12548,,"Collins, Alexandra",1955/02/07,S,F,10000,2,0,Partial College,Manual,House Owner,0,Europe,Bottrop,North Rhine-Westphalia,Germany,2003/04/19,Person,
1557,569,12556,,"Kapoor, Manuel",1939/08/12,M,M,10000,2,0,Bachelors,Clerical,House Owner,1,Europe,Werne,North Rhine-Westphalia,Germany,2004/05/30,Person,
1726,517,12725,,"James, Gabrielle",1910/08/13,M,F,10000,4,0,Partial High School,Manual,No Owner,2,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2004/02/19,Person,
1823,569,12822,,"James, Alexandra",1967/05/24,M,F,40000,0,0,Bachelors,Clerical,No Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2004/05/29,Person,
1839,517,12838,,"Beck, Ralph",1966/05/11,M,M,40000,0,0,Bachelors,Professional,House Owner,0,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2003/10/01,Person,
1845,515,12844,,"Gonzalez, Gerald",1965/03/28,M,M,40000,1,0,Bachelors,Skilled Manual,House Owner,0,Europe,Munster,North Rhine-Westphalia,Germany,2003/09/26,Person,
1846,696,12845,,"Torres, Angela",1965/11/28,M,F,40000,1,0,Bachelors,Skilled Manual,House Owner,0,Europe,Solingen,North Rhine-Westphalia,Germany,2003/11/23,Person,
1868,674,12867,,"Ye, Laura",1975/07/20,S,F,10000,0,0,Partial High School,Manual,House Owner,2,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/06/14,Person,
2501,590,13500,,"Vance, Molly",1958/07/27,M,F,10000,1,0,Bachelors,Manual,House Owner,0,Europe,Bonn,North Rhine-Westphalia,Germany,2004/05/23,Person,
2783,482,13782,,"Lu, Kelli",1967/07/21,M,F,40000,0,0,Bachelors,Clerical,House Owner,0,Europe,Essen,North Rhine-Westphalia,Germany,2001/11/03,Person,
3165,747,14164,,"Smith, Kari",1969/11/12,S,F,50000,0,0,Graduate Degree,Skilled Manual,House Owner,0,Europe,Dusseldorf,North Rhine-Westphalia,Germany,2002/02/13,Person,
3697,635,14696,,"Anand, Shawn",1972/05/10,S,M,10000,0,0,Partial High School,Manual,No Owner,2,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2003/10/14,Person,
3775,590,14774,,"Ferrier, Max",1968/03/17,S,M,40000,0,0,Graduate Degree,Clerical,House Owner,0,Europe,Bonn,North Rhine-Westphalia,Germany,2002/03/04,Person,
3940,635,14939,,"Kapoor, Cory",1967/04/18,M,M,40000,0,0,Bachelors,Clerical,House Owner,0,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2002/05/20,Person,
3941,674,14940,,"Rana, Carmen",1967/02/23,M,F,40000,0,0,Bachelors,Clerical,No Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2002/05/19,Person,
3963,517,14962,,"Jai, Justin",1965/10/13,M,M,40000,1,0,Bachelors,Skilled Manual,House Owner,0,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2004/07/26,Person,
4075,517,15074,,"Perry, Elizabeth",1920/02/26,M,F,10000,3,0,Bachelors,Clerical,No Owner,2,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2004/07/22,Person,
4629,696,15628,,"Sandberg, Brianna",1916/10/11,M,F,40000,1,0,Bachelors,Skilled Manual,House Owner,1,Europe,Solingen,North Rhine-Westphalia,Germany,2004/04/19,Person,
4630,569,15629,,"Ruiz, Meghan",1971/10/02,S,F,10000,0,0,Partial High School,Manual,House Owner,2,Europe,Werne,North Rhine-Westphalia,Germany,2004/07/03,Person,
4681,517,15680,,"She, Tasha",1951/03/09,M,F,10000,4,0,High School,Manual,No Owner,2,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2004/01/06,Person,
4683,590,15682,,"Garcia, Heidi",1944/05/21,S,F,80000,5,0,Bachelors,Management,House Owner,2,Europe,Bonn,North Rhine-Westphalia,Germany,2004/07/14,Person,
5038,569,16037,,"Kelly, Melissa",1961/05/08,M,F,10000,1,0,Bachelors,Manual,House Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2003/12/15,Person,
5040,590,16039,,"Yang, Steve",1961/05/06,M,M,10000,1,0,Bachelors,Manual,House Owner,0,Europe,Bonn,North Rhine-Westphalia,Germany,2003/08/22,Person,
5050,635,16049,,"Nara, Ashlee",1957/05/12,M,F,10000,1,0,Partial College,Manual,House Owner,0,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2004/01/06,Person,
5056,517,16055,,"Lee, Ryan",1955/12/19,M,M,10000,2,0,Partial College,Manual,House Owner,0,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2003/10/15,Person,
5327,590,16326,,"Romero, J‚sus",1973/01/17,S,M,10000,0,0,Partial High School,Manual,No Owner,2,Europe,Bonn,North Rhine-Westphalia,Germany,2003/10/11,Person,
5414,437,16413,,"Gonzalez, Julia",1931/05/07,M,F,10000,4,0,High School,Manual,No Owner,2,Europe,Bottrop,North Rhine-Westphalia,Germany,2003/09/06,Person,
5435,517,16434,,"Bailey, Taylor",1964/10/04,M,F,40000,1,0,Bachelors,Skilled Manual,House Owner,0,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2003/12/04,Person,
6091,590,17090,,"Alvarez, Leslie",1972/08/16,S,F,10000,0,0,Partial High School,Manual,No Owner,2,Europe,Bonn,North Rhine-Westphalia,Germany,2004/04/17,Person,
6092,747,17091,,"Patel, Tammy",1972/04/22,M,F,10000,0,0,Partial High School,Manual,No Owner,2,Europe,Dusseldorf,North Rhine-Westphalia,Germany,2004/06/21,Person,
6705,482,17704,,"Moreno, Nelson",1962/01/11,M,M,10000,1,0,Graduate Degree,Manual,House Owner,0,Europe,Essen,North Rhine-Westphalia,Germany,2003/10/06,Person,
6770,569,17769,,"Martin, Nathan",1952/11/14,S,M,10000,3,0,Partial College,Manual,House Owner,2,Europe,Werne,North Rhine-Westphalia,Germany,2003/04/30,Person,
6874,437,17873,,"She, Alejandro",1969/05/06,M,M,10000,0,0,Graduate Degree,Manual,House Owner,0,Europe,Bottrop,North Rhine-Westphalia,Germany,2003/04/01,Person,
6876,674,17875,,"Anand, Tommy",1962/03/04,M,M,10000,1,0,Graduate Degree,Manual,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/11/18,Person,
6877,674,17876,,"Harris, Fernando",1962/01/11,M,M,10000,1,0,Graduate Degree,Manual,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/11/16,Person,
6965,696,17964,,"Suri, Darren",1969/08/08,M,M,40000,0,0,Graduate Degree,Clerical,House Owner,0,Europe,Solingen,North Rhine-Westphalia,Germany,2003/06/04,Person,
7007,674,18006,,"Chander, Franklin",1934/10/01,M,M,40000,1,0,Graduate Degree,Skilled Manual,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/11/02,Person,
7035,674,18034,,"Robinson, Ethan",1912/03/23,M,M,10000,4,0,High School,Manual,No Owner,2,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/11/22,Person,
8250,635,19249,,"Andersen, Chad",1961/12/03,M,M,10000,1,0,Bachelors,Manual,House Owner,0,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2004/03/01,Person,
8258,515,19257,,"Jim‚nez, Dana",1954/01/16,M,F,10000,2,0,Partial College,Manual,House Owner,1,Europe,Munster,North Rhine-Westphalia,Germany,2003/04/30,Person,
8341,515,19340,,"Dominguez, Renee",1966/02/15,M,F,40000,0,0,Bachelors,Professional,House Owner,0,Europe,Munster,North Rhine-Westphalia,Germany,2001/10/29,Person,
8366,696,19365,,"Shan, Wayne",1962/07/03,M,M,40000,1,0,Bachelors,Skilled Manual,House Owner,1,Europe,Solingen,North Rhine-Westphalia,Germany,2001/12/22,Person,
8455,517,19454,,"Sharma, Roger",1967/08/17,M,M,40000,0,0,Bachelors,Clerical,House Owner,0,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2002/04/24,Person,
8477,569,19476,,"Anderson, Sarah",1966/10/25,M,F,40000,0,0,Bachelors,Professional,House Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2002/05/06,Person,
9141,482,20140,,"Navarro, Joe",1958/09/07,M,M,10000,1,0,Bachelors,Manual,House Owner,0,Europe,Essen,North Rhine-Westphalia,Germany,2003/11/05,Person,
9862,515,20861,,"Nara, Nicolas",1969/07/18,M,M,40000,0,0,Graduate Degree,Clerical,House Owner,0,Europe,Munster,North Rhine-Westphalia,Germany,2003/03/28,Person,
9931,569,20930,,"Chande, Drew",1963/06/14,M,M,40000,1,0,Bachelors,Skilled Manual,House Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2003/05/24,Person,
9968,590,20967,,"Rowe, Casey",1957/04/24,M,M,10000,1,0,Partial College,Manual,House Owner,0,Europe,Bonn,North Rhine-Westphalia,Germany,2003/12/04,Person,
10038,674,21037,,"Arun, Bruce",1969/10/18,M,M,40000,0,0,Graduate Degree,Clerical,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/06/15,Person,
10058,437,21057,,"Butler, Elizabeth",1925/03/09,M,F,80000,5,0,Bachelors,Skilled Manual,House Owner,0,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/05/07,Person,
10675,437,21674,,"Morris, Jada",1971/03/21,M,F,10000,0,0,Partial High School,Manual,No Owner,2,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/04/30,Person,
10834,747,21833,,"Gonzalez, Terrance",1944/06/19,S,M,90000,5,0,Partial College,Professional,No Owner,2,Europe,Dusseldorf,North Rhine-Westphalia,Germany,2004/06/11,Person,
11510,674,22509,,"Nara, Lacey",1965/10/04,M,F,40000,1,0,Bachelors,Skilled Manual,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/05/12,Person,
11622,569,22621,,"Davis, Xavier",1969/12/09,M,M,50000,0,0,Graduate Degree,Skilled Manual,House Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2003/10/23,Person,
11681,674,22680,,"Suarez, Lee",1964/04/12,M,M,40000,1,0,Bachelors,Skilled Manual,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/05/21,Person,
11700,674,22699,,"Chande, Clarence",1975/08/25,M,M,10000,0,0,Partial High School,Manual,House Owner,2,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/05/26,Person,
11806,590,22805,,"Goel, Cristina",1944/10/25,M,F,80000,5,0,Bachelors,Management,House Owner,2,Europe,Bonn,North Rhine-Westphalia,Germany,2004/06/08,Person,
11811,674,22810,,"Sanchez, Nathaniel",1945/04/07,M,M,90000,5,0,Partial College,Professional,No Owner,2,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/06/24,Person,
12613,482,23612,,"Liu, Rosa",1944/04/26,S,F,90000,5,0,Partial College,Professional,No Owner,2,Europe,Essen,North Rhine-Westphalia,Germany,2004/06/14,Person,
12923,517,23922,,"Richardson, Cody",1966/07/18,M,M,40000,0,0,Bachelors,Professional,No Owner,0,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2003/10/31,Person,
12983,437,23982,,"Diaz, Adam",1954/02/10,S,M,10000,2,0,Partial College,Manual,No Owner,1,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/02/07,Person,
13042,569,24041,,"Tang, Chad",1951/10/01,M,M,10000,4,0,High School,Manual,House Owner,2,Europe,Werne,North Rhine-Westphalia,Germany,2004/05/02,Person,
13054,517,24053,,"Allen, Jose",1968/05/12,M,M,40000,0,0,Bachelors,Clerical,House Owner,0,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2004/01/28,Person,
13067,437,24066,,"West, Brittney",1967/07/19,M,F,40000,0,0,Bachelors,Clerical,No Owner,0,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/04/10,Person,
13069,569,24068,,"Yang, Edwin",1967/02/15,M,M,40000,0,0,Bachelors,Clerical,No Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2004/04/27,Person,
13092,515,24091,,"Munoz, Dwayne",1966/07/03,M,M,40000,0,0,Bachelors,Professional,House Owner,0,Europe,Munster,North Rhine-Westphalia,Germany,2004/05/28,Person,
13093,569,24092,,"Gonzalez, Jillian",1966/11/26,M,F,40000,0,0,Bachelors,Professional,House Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2004/05/04,Person,
13131,674,24130,,"Navarro, Tanya",1974/01/03,M,F,10000,0,0,Partial High School,Manual,House Owner,2,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/12/11,Person,
13149,590,24148,,"Zhou, Brittney",1956/04/20,S,F,10000,2,0,Partial College,Manual,No Owner,0,Europe,Bonn,North Rhine-Westphalia,Germany,2003/10/05,Person,
13151,437,24150,,"Campbell, Jack",1955/03/24,M,M,10000,2,0,Partial College,Manual,House Owner,0,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/04/23,Person,
13835,747,24834,,"Jai, Bethany",1968/03/06,M,F,40000,0,0,Graduate Degree,Clerical,House Owner,0,Europe,Dusseldorf,North Rhine-Westphalia,Germany,2003/10/29,Person,
13847,590,24846,,"Navarro, Naomi",1944/08/17,S,F,80000,5,0,Bachelors,Management,No Owner,2,Europe,Bonn,North Rhine-Westphalia,Germany,2003/12/09,Person,
14493,569,25492,,"Sanchez, Gabriella",1964/05/27,M,F,40000,1,0,Bachelors,Skilled Manual,No Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2004/01/24,Person,
14531,515,25530,,"Lopez, Gerald",1962/05/04,S,M,10000,1,0,Graduate Degree,Manual,No Owner,0,Europe,Munster,North Rhine-Westphalia,Germany,2004/02/16,Person,
14542,674,25541,,"Hernandez, Gary",1958/09/22,M,M,10000,1,0,Bachelors,Manual,No Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/01/05,Person,
14544,482,25543,,"Chen, Ramon",1956/09/23,M,M,10000,2,0,Partial College,Manual,House Owner,0,Europe,Essen,North Rhine-Westphalia,Germany,2004/05/27,Person,
14686,569,25685,,"Liu, Barbara",1962/12/20,M,F,10000,1,0,Bachelors,Manual,House Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2004/02/01,Person,
14738,747,25737,,"Liu, Marshall",1960/03/20,M,M,40000,3,0,Graduate Degree,Clerical,House Owner,0,Europe,Dusseldorf,North Rhine-Westphalia,Germany,2004/03/13,Person,
14755,674,25754,,"Sharma, Calvin",1951/11/21,S,M,10000,4,0,High School,Manual,No Owner,2,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/03/10,Person,
15234,590,26233,,"Chande, Cristina",1970/02/08,M,F,40000,0,0,Graduate Degree,Skilled Manual,House Owner,0,Europe,Bonn,North Rhine-Westphalia,Germany,2003/08/08,Person,
15830,437,26829,,"Evans, Morgan",1967/09/23,M,F,40000,0,0,Bachelors,Clerical,House Owner,0,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/06/26,Person,
15844,674,26843,,"Gonzalez, Noah",1929/02/08,S,M,10000,4,0,High School,Manual,No Owner,2,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/04/16,Person,
15900,569,26899,,"Vance, Rachael",1961/01/07,M,F,10000,1,0,Bachelors,Manual,House Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2003/08/27,Person,
15970,674,26969,,"Hu, Cedric",1973/04/16,S,M,10000,0,0,Partial High School,Manual,No Owner,2,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/01/19,Person,
15981,635,26980,,"Suarez, Marc",1972/07/08,M,M,10000,0,0,Partial High School,Manual,House Owner,2,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2004/07/01,Person,
15999,437,26998,,"Perry, Fernando",1971/09/18,M,M,10000,0,0,Partial High School,Manual,No Owner,2,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/02/20,Person,
16002,517,27001,,"Kapoor, Carla",1971/04/08,M,F,10000,0,0,Partial High School,Manual,No Owner,2,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2003/09/18,Person,
16128,674,27127,,"Black, Misty",1969/03/02,S,F,40000,0,0,Graduate Degree,Clerical,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/11/30,Person,
16173,747,27172,,"Navarro, Jessie",1971/08/09,S,F,10000,0,0,Partial High School,Manual,House Owner,2,Europe,Dusseldorf,North Rhine-Westphalia,Germany,2004/04/28,Person,
16174,482,27173,,"Ye, Suzanne",1971/12/25,M,F,10000,0,0,Partial High School,Manual,No Owner,2,Europe,Essen,North Rhine-Westphalia,Germany,2003/09/08,Person,
16798,747,27797,,"Deng, Melvin",1966/07/02,M,M,40000,0,0,Bachelors,Professional,House Owner,0,Europe,Dusseldorf,North Rhine-Westphalia,Germany,2003/12/01,Person,
16799,517,27798,,"Bryant, Brandon",1966/05/11,M,M,40000,0,0,Bachelors,Professional,House Owner,0,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2004/01/14,Person,
16810,569,27809,,"Sanchez, Arianna",1965/11/01,M,F,40000,1,0,Bachelors,Skilled Manual,House Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2004/01/19,Person,
17406,635,28405,,"Malhotra, Erick",1964/10/04,M,M,40000,1,0,Bachelors,Skilled Manual,House Owner,0,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2004/02/08,Person,
17431,515,28430,,"Suarez, Armando",1975/06/02,M,M,10000,0,0,Partial High School,Manual,House Owner,2,Europe,Munster,North Rhine-Westphalia,Germany,2004/02/06,Person,
17451,674,28450,,"Martin, Nelson",1962/02/14,S,M,10000,1,0,Bachelors,Manual,No Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/08/16,Person,
17454,437,28453,,"Lin, Valerie",1961/01/09,M,F,10000,1,0,Bachelors,Manual,House Owner,0,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/02/04,Person,
17522,747,28521,,"Tang, Bradley",1969/09/15,S,M,40000,0,0,Graduate Degree,Clerical,No Owner,0,Europe,Dusseldorf,North Rhine-Westphalia,Germany,2004/03/07,Person,
17703,747,28702,,"Martin, Danny",1969/08/06,S,M,60000,0,0,Graduate Degree,Skilled Manual,No Owner,0,Europe,Dusseldorf,North Rhine-Westphalia,Germany,2004/05/21,Person,
17891,515,28890,,"Ma, Jaclyn",1945/04/15,M,F,90000,5,0,Partial College,Professional,House Owner,2,Europe,Munster,North Rhine-Westphalia,Germany,2004/01/07,Person,
18392,437,29391,,"Chandra, Ebony",1966/10/14,S,F,40000,0,0,Bachelors,Professional,No Owner,0,Europe,Bottrop,North Rhine-Westphalia,Germany,2001/10/31,Person,
18401,674,29400,,"Browning, Marvin",1965/10/24,M,M,40000,1,0,Bachelors,Skilled Manual,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2001/11/06,Person,
18404,674,29403,,"Romero, Erik",1964/07/05,M,M,40000,1,0,Bachelors,Skilled Manual,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2001/11/24,Person,
18435,696,29434,,"Yuan, Donna",1962/10/02,M,F,10000,1,0,Bachelors,Manual,House Owner,0,Europe,Solingen,North Rhine-Westphalia,Germany,2003/10/05,Person,
339,590,11338,,"Navarro, Frank",1961/08/10,M,M,20000,1,0,Graduate Degree,Clerical,House Owner,0,Europe,Bonn,North Rhine-Westphalia,Germany,2002/04/13,Person,
355,635,11354,,"Suarez, Deanna",1942/02/23,M,F,20000,1,0,Partial College,Manual,House Owner,0,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2004/06/05,Person,
408,515,11407,,"She, Mario",1952/04/02,M,M,20000,2,0,Partial College,Manual,House Owner,1,Europe,Munster,North Rhine-Westphalia,Germany,2003/12/25,Person,
1267,674,12266,,"Lin, Tiffany",1959/03/17,M,F,20000,2,0,Partial College,Manual,House Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2002/12/18,Person,
1378,437,12377,,"Miller, Christopher",1980/03/14,S,M,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Bottrop,North Rhine-Westphalia,Germany,2003/12/26,Person,
1559,437,12558,,"Evans, Amanda",1940/09/07,M,F,20000,1,0,Bachelors,Clerical,House Owner,0,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/03/05,Person,
1723,437,12722,,"Gomez, Latasha",1980/02/12,S,F,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Bottrop,North Rhine-Westphalia,Germany,2003/10/08,Person,
1725,515,12724,,"Martin, Eddie",1980/01/24,S,M,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Munster,North Rhine-Westphalia,Germany,2003/08/05,Person,
1736,482,12735,,"Mehta, Donald",1972/10/19,S,M,20000,0,0,Partial High School,Manual,House Owner,2,Europe,Essen,North Rhine-Westphalia,Germany,2003/04/11,Person,
1871,590,12870,,"Munoz, Tyrone",1976/09/19,S,M,20000,0,0,Partial High School,Manual,No Owner,1,Europe,Bonn,North Rhine-Westphalia,Germany,2004/06/15,Person,
2667,635,13666,,"Ruiz, Teresa",1973/07/17,S,F,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2001/10/15,Person,
3138,437,14137,,"Ruiz, Joy",1943/10/06,M,F,20000,2,0,Partial College,Manual,House Owner,1,Europe,Bottrop,North Rhine-Westphalia,Germany,2001/12/28,Person,
3542,517,14541,,"Kapoor, Douglas",1958/05/17,S,M,20000,1,0,Graduate Degree,Clerical,House Owner,0,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2002/03/11,Person,
3826,515,14825,,"Alonso, Rebekah",1977/03/03,S,F,20000,0,0,High School,Manual,No Owner,1,Europe,Munster,North Rhine-Westphalia,Germany,2003/12/21,Person,
3842,517,14841,,"Pal, Franklin",1911/12/07,M,M,20000,2,0,Partial High School,Manual,House Owner,1,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2004/03/05,Person,
4069,674,15068,,"Barnes, Jessica",1970/02/17,S,F,20000,0,0,Partial College,Manual,No Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/11/06,Person,
4070,569,15069,,"Lal, Noah",1970/03/23,S,M,20000,0,0,Partial College,Manual,House Owner,1,Europe,Werne,North Rhine-Westphalia,Germany,2003/09/04,Person,
4077,569,15076,,"Ramos, Sheila",1969/06/20,M,F,20000,0,0,Partial College,Manual,No Owner,1,Europe,Werne,North Rhine-Westphalia,Germany,2004/06/20,Person,
4455,569,15454,,"Bennett, Ian",1955/09/03,M,M,20000,1,0,Bachelors,Clerical,House Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2002/07/31,Person,
4458,517,15457,,"Martinez, Adriana",1941/02/28,M,F,20000,1,0,Partial College,Manual,House Owner,0,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2002/07/03,Person,
4673,674,15672,,"Nara, Kelvin",1969/01/19,S,M,20000,0,0,Partial College,Manual,House Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/06/26,Person,
5060,635,16059,,"Carlson, J‚sus",1938/10/11,M,M,20000,1,0,Bachelors,Clerical,House Owner,0,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2003/09/19,Person,
5300,696,16299,,"Tang, Alison",1977/11/24,S,F,20000,0,0,High School,Manual,No Owner,1,Europe,Solingen,North Rhine-Westphalia,Germany,2003/10/26,Person,
5464,437,16463,,"Murphy, Anna",1975/10/22,S,F,20000,0,0,Partial High School,Manual,No Owner,1,Europe,Bottrop,North Rhine-Westphalia,Germany,2003/12/13,Person,
5476,482,16475,,"Anand, Kurt",1973/12/13,S,M,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Essen,North Rhine-Westphalia,Germany,2002/12/03,Person,
5557,569,16556,,"Butler, Angelica",1970/01/06,S,F,20000,0,0,Partial College,Manual,No Owner,1,Europe,Werne,North Rhine-Westphalia,Germany,2003/12/23,Person,
5941,674,16940,,"Zeng, Jenny",1957/11/01,S,F,20000,1,0,Bachelors,Clerical,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/02/13,Person,
5945,674,16944,,"Raji, Alejandro",1938/05/07,S,M,20000,1,0,Bachelors,Clerical,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/02/02,Person,
6108,569,17107,,"Yuan, Priscilla",1971/02/02,S,F,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Werne,North Rhine-Westphalia,Germany,2003/02/25,Person,
6857,590,17856,,"Rai, Roger",1980/12/26,S,M,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Bonn,North Rhine-Westphalia,Germany,2004/03/17,Person,
6894,569,17893,,"Rai, Omar",1955/09/25,M,M,20000,1,0,Bachelors,Clerical,House Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2003/04/24,Person,
6929,482,17928,,"She, Terrence",1943/08/03,M,M,20000,2,0,Partial College,Manual,House Owner,1,Europe,Essen,North Rhine-Westphalia,Germany,2003/05/27,Person,
7021,696,18020,,"Ruiz, Armando",1977/01/09,S,M,20000,0,0,High School,Manual,House Owner,1,Europe,Solingen,North Rhine-Westphalia,Germany,2004/02/24,Person,
7036,569,18035,,"Zhang, Karen",1974/09/10,S,F,20000,0,0,Partial High School,Manual,House Owner,2,Europe,Werne,North Rhine-Westphalia,Germany,2004/06/28,Person,
7037,747,18036,,"Sanchez, Bruce",1974/01/22,S,M,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Dusseldorf,North Rhine-Westphalia,Germany,2003/09/29,Person,
8252,590,19251,,"Sai, Brett",1961/02/07,M,M,20000,1,0,Graduate Degree,Clerical,House Owner,0,Europe,Bonn,North Rhine-Westphalia,Germany,2004/02/07,Person,
8376,515,19375,,"Anand, Omar",1975/11/28,S,M,20000,0,0,High School,Manual,No Owner,1,Europe,Munster,North Rhine-Westphalia,Germany,2003/10/18,Person,
8385,517,19384,,"Rai, Gilbert",1973/09/05,S,M,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2004/06/23,Person,
8433,696,19432,,"Dominguez, Armando",1969/09/13,S,M,20000,0,0,Partial College,Manual,No Owner,1,Europe,Solingen,North Rhine-Westphalia,Germany,2002/02/02,Person,
8457,437,19456,,"Perez, Jesse",1927/07/27,M,M,20000,2,0,High School,Manual,House Owner,1,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/06/22,Person,
9163,437,20162,,"Nath, Kelsey",1943/09/03,M,F,20000,2,0,Partial College,Manual,House Owner,1,Europe,Bottrop,North Rhine-Westphalia,Germany,2002/08/15,Person,
9716,590,20715,,"Kapoor, Henry",1972/06/22,S,M,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Bonn,North Rhine-Westphalia,Germany,2004/02/09,Person,
9724,517,20723,,"Zhu, Cedric",1971/12/26,S,M,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2004/01/21,Person,
9800,635,20799,,"Raje, Peter",1958/08/24,M,M,20000,1,0,Graduate Degree,Clerical,House Owner,0,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2004/07/06,Person,
9925,569,20924,,"Sanz, Alberto",1977/12/06,S,M,20000,0,0,High School,Manual,House Owner,1,Europe,Werne,North Rhine-Westphalia,Germany,2003/12/30,Person,
11311,517,22310,,"Sanders, Christina",1972/03/13,S,F,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2003/12/26,Person,
